Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,14-Mar-18,
RUPALIBANK,Bank,20101.00,19615.00,19160.00,19798.00,19463.00,19129.00,19129.00,18947.00,18583.00,18795.00,18279.00,17824.00,18401.00,17885.00,17763.00,17702.00,17763.00,17642.00,17247.00,17885.00,17611.00,17793.00,17885.00,17793461853.75,17763097584.38,17095083658.13,17125447927.50,17307633543.75,17307633543.75,17307633543.75,17732733315.00,17398726351.88,17975647470.00,17732733315.00,17489819160.00,16973626580.63,16821805233.75,16882533772.50,17125447927.50,16457434001.25,16001969960.63,16396705462.50,16001969960.63,16184155576.88,16184155576.88,15759055805.63,16244884115.63,16244884115.63,0.00
RUPALIINS,General Insurance,1354.00,1347.00,1374.00,1367.00,1354.00,1354.00,1347.00,1341.00,1347.00,1341.00,1334.00,1321.00,1347.00,1341.00,1334.00,1334.00,1334.00,1341.00,1308.00,1321.00,1294.00,1281.00,1261.00,1241250044.59,1261163146.91,1201423839.95,1234612343.81,1254525446.13,1254525446.13,1274438548.45,1334177855.41,1314264753.09,1314264753.09,1300989351.54,1300989351.54,1287713950.00,1261163146.91,1267800847.68,1261163146.91,1241250044.59,1214699241.49,1214699241.49,1214699241.49,1241250044.59,1334177855.41,1274438548.45,1267800847.68,1267800847.68,0.00
RUPALILIFE,Life Insurance,1312.00,1365.00,1331.00,1345.00,1340.00,1331.00,1331.00,1351.00,1362.00,1359.00,1334.00,1323.00,1318.00,1334.00,1343.00,1334.00,1329.00,1340.00,1348.00,1343.00,1340.00,1340.00,1331.00,1320385074.62,1328706829.30,1320385074.62,1303741565.28,1331480747.52,1331480747.52,1331480747.52,1361993847.98,1361993847.98,1342576420.42,1334254665.74,1320385074.62,1312063319.95,1320385074.62,1317611156.40,1317611156.40,1303741565.28,1300967647.06,1303741565.28,1295419810.61,1303741565.28,1309289401.73,1309289401.73,1342576420.42,1342576420.42,0.00
SAFKOSPINN,Textile,495.00,501.00,506.00,501.00,512.00,509.00,515.00,544.00,530.00,527.00,509.00,509.00,515.00,515.00,512.00,512.00,518.00,530.00,518.00,515.00,506.00,506.00,504.00,500665566.27,503576412.58,489022181.01,483200488.38,486111334.69,483200488.38,486111334.69,500665566.27,500665566.27,512308951.53,518130644.16,526863183.11,518130644.16,512308951.53,506487258.90,509398105.22,500665566.27,494843873.64,497754719.95,494843873.64,503576412.58,503576412.58,497754719.95,503576412.58,503576412.58,0.00
SAIFPOWER,Industrial,9884.00,9854.00,9825.00,10093.00,10241.00,10033.00,9973.00,9914.00,9795.00,9765.00,9706.00,9586.00,9616.00,9616.00,9557.00,9438.00,9378.00,9378.00,9348.00,9289.00,9080.00,9110.00,9110.00,8901711121.45,8752853075.94,8187192503.00,8336050548.51,8514680203.12,8395593766.71,8425365375.82,8842167903.24,8752853075.94,8693309857.73,8931482730.55,8663538248.63,8365822157.61,8216964112.10,8187192503.00,8216964112.10,8127649284.80,8038334457.49,8127649284.80,8127649284.80,8157420893.90,8336050548.51,8336050548.51,8574223421.33,8574223421.33,0.00
SAIHAMCOT,Textile,2514.00,2574.00,2633.00,2648.00,2663.00,2648.00,2633.00,2648.00,2604.00,2604.00,2559.00,2529.00,2589.00,2514.00,2514.00,2529.00,2589.00,2574.00,2574.00,2559.00,2514.00,2544.00,2425.00,2335767500.00,2320890000.00,2246502500.00,2246502500.00,2231625000.00,2231625000.00,2261380000.00,2320890000.00,2276257500.00,2261380000.00,2380400000.00,2395277500.00,2320890000.00,2306012500.00,2276257500.00,2306012500.00,2216747500.00,2186992500.00,2216747500.00,2231625000.00,2291135000.00,2276257500.00,2261380000.00,2365522500.00,2365522500.00,0.00
SAIHAMTEX,Textile,1739.00,1784.00,1811.00,1857.00,1902.00,1866.00,1857.00,1884.00,1866.00,1838.00,1811.00,1802.00,1838.00,1820.00,1775.00,1802.00,1866.00,1893.00,1875.00,1847.00,1802.00,1793.00,1739.00,1657293750.00,1657293750.00,1621068750.00,1602956250.00,1621068750.00,1630125000.00,1639181250.00,1702575000.00,1684462500.00,1684462500.00,1793137500.00,1802193750.00,1802193750.00,1784081250.00,1756912500.00,1765968750.00,1747856250.00,1720687500.00,1729743750.00,1765968750.00,1775025000.00,1738800000.00,1802193750.00,1856531250.00,1856531250.00,0.00
SALAMCRST,Industrial,3286.00,3374.00,3482.00,3443.00,3443.00,3394.00,3394.00,3423.00,3394.00,3374.00,3325.00,3286.00,3305.00,3295.00,3276.00,3286.00,3295.00,3286.00,3286.00,3276.00,3246.00,3246.00,3236.00,3167549677.60,3167549677.60,3010155904.80,3000318794.00,3049504348.00,3029830126.40,3010155904.80,3088852791.20,3039667237.20,3098689902.00,3147875456.00,3098689902.00,3059341458.80,3049504348.00,3059341458.80,3098689902.00,3138038345.20,3138038345.20,3128201234.40,3108527012.80,3128201234.40,3138038345.20,3128201234.40,3108527012.80,3108527012.80,0.00
SALVOCHEM,Pharmaceuticals,1338.00,1369.00,1393.00,1443.00,1424.00,1437.00,1455.00,1449.00,1412.00,1406.00,1381.00,1350.00,1375.00,1356.00,1350.00,1356.00,1387.00,1362.00,1350.00,1350.00,1331.00,1338.00,1356.00,1312841230.51,1263300052.00,1213758873.49,1257107404.68,1325226525.13,1349997114.39,1356189761.70,1368575056.33,1362382409.02,1380960350.96,1461464766.03,1455272118.72,1405730940.21,1393345645.58,1387152998.27,1380960350.96,1343804467.07,1343804467.07,1362382409.02,1399538292.90,1436694176.78,1424308882.15,1411923587.53,1399538292.90,1399538292.90,0.00
SAMATALETH,Tannery,653.00,675.00,675.00,677.00,678.00,672.00,676.00,698.00,715.00,735.00,745.00,734.00,723.00,742.00,737.00,742.00,727.00,708.00,695.00,716.00,712.00,712.00,717.00,707952000.00,731688000.00,718272000.00,691440000.00,692472000.00,706920000.00,722400000.00,721368000.00,714144000.00,731688000.00,772968000.00,724464000.00,723432000.00,725496000.00,707952000.00,706920000.00,695568000.00,697632000.00,685248000.00,664608000.00,679056000.00,676992000.00,654288000.00,637776000.00,637776000.00,0.00
SAMORITA,Industrial,1451.00,1429.00,1496.00,1476.00,1467.00,1460.00,1465.00,1481.00,1492.00,1497.00,1490.00,1476.00,1483.00,1474.00,1452.00,1449.00,1461.00,1476.00,1479.00,1460.00,1426.00,1435.00,1426.00,1364410195.85,1368005479.63,1326659716.12,1332052641.79,1376993689.09,1373398405.30,1394970108.01,1436315871.52,1452494648.54,1492042770.16,1479459276.92,1459685216.11,1403958317.46,1427327662.06,1387779540.44,1405755959.36,1403958317.46,1407553601.25,1403958317.46,1391374824.22,1405755959.36,1389577182.33,1443506439.08,1490245128.27,1490245128.27,0.00
SANDHANINS,Life Insurance,2400.00,2423.00,2407.00,2400.00,2392.00,2369.00,2346.00,2346.00,2362.00,2369.00,2430.00,2423.00,2423.00,2400.00,2400.00,2423.00,2400.00,2400.00,2392.00,2430.00,2384.00,2384.00,2392.00,2338713912.54,2338713912.54,2285388188.15,2262534306.26,2285388188.15,2338713912.54,2323477991.28,2376803715.67,2361567794.42,2331095951.91,2285388188.15,2277770227.52,2209208581.87,2247298385.01,2193972660.62,2193972660.62,2178736739.37,2155882857.48,2155882857.48,2171118778.74,2148264896.86,2178736739.37,2178736739.37,2186354699.99,2186354699.99,0.00
SAPORTL,Industrial,5794.00,5844.00,5844.00,6098.00,6098.00,6098.00,6267.00,6081.00,6098.00,6013.00,5996.00,5844.00,5963.00,5878.00,5844.00,5878.00,5861.00,5844.00,5811.00,5811.00,5811.00,5760.00,5777.00,5574168351.07,5489711254.84,5118100031.44,5270122804.65,5270122804.65,5185665708.42,5185665708.42,5371471320.12,5320797062.38,5337688481.63,5405254158.61,5405254158.61,5270122804.65,5185665708.42,5151882869.93,5134991450.68,5101208612.19,5134991450.68,5134991450.68,5084317192.94,5134991450.68,5202557127.66,5151882869.93,5168774289.17,5168774289.17,0.00
SAVAREFR,Industrial,207.00,202.00,205.00,209.00,220.00,220.00,217.00,218.00,227.00,232.00,228.00,219.00,225.00,221.00,232.00,235.00,226.00,225.00,222.00,219.00,219.00,225.00,223.00,215744720.00,224380080.00,220898080.00,219087440.00,224658640.00,229254880.00,237193840.00,243879280.00,238029520.00,244436400.00,248057680.00,260314320.00,256414480.00,248196960.00,233851120.00,220201680.00,224519360.00,222708720.00,226608560.00,229394160.00,252236080.00,272849520.00,276192240.00,277445760.00,277445760.00,0.00
SEBL1STMF,Mutual Fund,1417.00,1407.00,1417.00,1437.00,1427.00,1427.00,1427.00,1427.00,1407.00,1417.00,1407.00,1407.00,1407.00,1407.00,1417.00,1417.00,1417.00,1417.00,1417.00,1417.00,1417.00,1427.00,1427.00,1416937060.00,1406958630.00,1396980200.00,1396980200.00,1406958630.00,1406958630.00,1406958630.00,1406958630.00,1426915490.00,1426915490.00,1406958630.00,1406958630.00,1396980200.00,1396980200.00,1396980200.00,1396980200.00,1387001770.00,1387001770.00,1396980200.00,1396980200.00,1406958630.00,1406958630.00,1406958630.00,1396980200.00,1396980200.00,0.00
SHAHJABANK,Bank,25457.00,25457.00,25457.00,25226.00,24917.00,24531.00,23991.00,23297.00,23143.00,22448.00,21754.00,21214.00,22371.00,22911.00,23760.00,22988.00,23143.00,23220.00,23297.00,23606.00,23837.00,24377.00,23837.00,23451245197.38,24068383228.89,23374102943.44,23296960689.50,23836956467.07,23914098721.01,23914098721.01,24222667736.77,24068383228.89,23914098721.01,23682671959.20,23914098721.01,23682671959.20,23914098721.01,23914098721.01,24068383228.89,23219818435.56,22756964911.93,22834107165.87,22834107165.87,23065533927.69,22834107165.87,22911249419.81,23065533927.69,23065533927.69,0.00
SHASHADNIM,Textile,7377.00,7293.00,7329.00,7532.00,7568.00,7640.00,7532.00,7532.00,7436.00,7460.00,7388.00,7329.00,7460.00,7412.00,7377.00,7353.00,7388.00,7448.00,7400.00,7412.00,7149.00,7114.00,7114.00,7005916425.08,6910272514.84,6539652362.66,6455963941.20,6695073716.80,6671162739.24,6635296272.90,6778762138.26,6683118228.02,6599429806.56,6611385295.34,6635296272.90,6455963941.20,6312498075.84,6288587098.28,6312498075.84,6444008452.42,6288587098.28,6252720631.94,6348364542.18,6444008452.42,6288587098.28,6228809654.38,6204898676.82,6204898676.82,0.00
SHURWID,Industrial,735.00,730.00,746.00,761.00,777.00,782.00,777.00,761.00,772.00,777.00,798.00,808.00,824.00,834.00,871.00,897.00,866.00,913.00,902.00,866.00,845.00,850.00,829.00,829224750.00,865731500.00,839655250.00,834440000.00,844870500.00,839655250.00,850085750.00,881377250.00,891807750.00,928314500.00,943960250.00,907453500.00,886592500.00,886592500.00,886592500.00,907453500.00,949175500.00,938745000.00,938745000.00,928314500.00,949175500.00,954390750.00,938745000.00,928314500.00,928314500.00,0.00
SHYAMPSUG,Foods & Allied,318.00,315.00,308.00,308.00,300.00,289.00,277.00,293.00,301.00,301.00,288.00,281.00,281.00,290.00,289.00,289.00,282.00,280.00,286.00,285.00,279.00,286.00,285.00,282500000.00,296500000.00,282500000.00,281500000.00,288500000.00,286500000.00,283000000.00,298000000.00,308500000.00,339000000.00,341000000.00,322500000.00,317500000.00,314000000.00,326000000.00,318000000.00,320500000.00,324000000.00,336000000.00,341000000.00,343000000.00,340000000.00,333500000.00,334500000.00,334500000.00,0.00
SIBL,Bank,17946.00,17502.00,17502.00,17650.00,17576.00,17502.00,17207.00,17281.00,17059.00,17207.00,17059.00,16985.00,17207.00,16985.00,16985.00,16764.00,16838.00,16838.00,16690.00,16690.00,16395.00,16616.00,16616.00,16394664894.70,16394664894.70,16173115369.10,16320815052.84,16394664894.70,16246965210.97,16468514736.57,17059313471.52,17280862997.12,17280862997.12,17133163313.38,16763914104.04,16542364578.44,16468514736.57,16246965210.97,16320815052.84,16246965210.97,16173115369.10,16246965210.97,16246965210.97,16320815052.84,16320815052.84,16173115369.10,16246965210.97,16246965210.97,0.00
SINGERBD,Industrial,14994.00,14817.00,14879.00,14886.00,14955.00,14932.00,14902.00,14856.00,14863.00,14787.00,14587.00,14549.00,14687.00,14626.00,14633.00,14603.00,14725.00,14894.00,15255.00,15109.00,14863.00,14863.00,14810.00,14579624821.29,14487591418.95,14042763307.62,13835688152.34,14188482861.33,14349541315.43,14318863514.65,14495260869.14,14426235817.38,14548947020.51,14311194064.45,14280516263.67,14219160662.11,14249838462.89,14219160662.11,14050432757.81,13812679801.76,13766663100.59,13874035403.32,14203821761.72,14487591418.95,14518269219.73,14272846813.48,14326532964.84,14326532964.84,0.00
SINOBANGLA,Industrial,1052.00,1074.00,1096.00,1068.00,1088.00,1092.00,1094.00,1106.00,1176.00,1166.00,1136.00,1142.00,1160.00,1144.00,1148.00,1142.00,1138.00,1138.00,1120.00,1068.00,1082.00,1092.00,1104.00,1039823200.00,1075817080.00,1059819800.00,1033824220.00,1047821840.00,1045822180.00,1041822860.00,1067818440.00,1109811300.00,1115810280.00,1113810620.00,1099813000.00,1117809940.00,1137806540.00,1147804840.00,1135806880.00,1101812660.00,1091814360.00,1081816060.00,1077816740.00,1087815040.00,1063819120.00,1093814020.00,1131807560.00,1131807560.00,0.00
SONALIANSH,Jute,598.00,582.00,591.00,593.00,601.00,594.00,588.00,587.00,572.00,578.00,575.00,567.00,582.00,589.00,585.00,583.00,588.00,584.00,581.00,571.00,570.00,564.00,557.00,544840800.00,541586400.00,510127200.00,507686400.00,519076800.00,516907200.00,560299200.00,571689600.00,552434400.00,558943200.00,567621600.00,576571200.00,560028000.00,595555200.00,589046400.00,576842400.00,600979200.00,577927200.00,572232000.00,569248800.00,581995200.00,596911200.00,604776000.00,613725600.00,613725600.00,0.00
SONARBAINS,General Insurance,632.00,625.00,635.00,642.00,635.00,628.00,618.00,618.00,618.00,615.00,601.00,598.00,601.00,601.00,601.00,598.00,587.00,594.00,598.00,587.00,577.00,567.00,577.00,576926534.36,570058361.34,546019755.74,535717496.20,546019755.74,546019755.74,559756101.79,580360620.88,576926534.36,580360620.88,583794707.39,576926534.36,570058361.34,566624274.82,570058361.34,566624274.82,607833312.99,570058361.34,563190188.31,563190188.31,570058361.34,580360620.88,566624274.82,566624274.82,566624274.82,0.00
SONARGAON,Textile,394.00,389.00,392.00,389.00,384.00,384.00,378.00,378.00,373.00,389.00,397.00,408.00,426.00,447.00,490.00,503.00,479.00,524.00,527.00,527.00,532.00,527.00,553.00,529341120.00,563748292.80,566394998.40,592862054.40,619329110.40,640502755.20,682850044.80,743724273.60,706670395.20,775484740.80,746370979.20,704023689.60,701376984.00,725197334.40,682850044.80,648442872.00,688143456.00,653736283.20,661676400.00,645796166.40,666969811.20,669616516.80,651089577.60,635209344.00,635209344.00,0.00
SOUTHEASTB,Bank,20356.00,20448.00,20448.00,20631.00,20356.00,20448.00,19898.00,19623.00,19714.00,19714.00,19531.00,18797.00,18797.00,18614.00,18706.00,18797.00,18614.00,18706.00,18706.00,18981.00,18797.00,18889.00,18797.00,18522395063.60,18614090088.66,18063919938.26,17880529888.13,18339005013.46,18155614963.33,18430700038.53,18980870188.93,19072565214.00,18889175163.87,18705785113.73,18614090088.66,18339005013.46,18247309988.39,18247309988.39,18247309988.39,17972224913.19,17972224913.19,17972224913.19,17788834863.06,17788834863.06,17788834863.06,17513749787.86,17330359737.72,17330359737.72,0.00
SPCERAMICS,Ceramic,2498.00,2587.00,2616.00,2631.00,2631.00,2631.00,2631.00,2734.00,2925.00,2866.00,2851.00,2836.00,2910.00,3013.00,3219.00,3219.00,3072.00,3174.00,3189.00,3233.00,3204.00,3174.00,2983.00,2807051685.97,2909927925.77,2880534714.40,2880534714.40,2939321137.14,2939321137.14,3042197376.94,3203860039.48,3071590588.31,3130377011.05,3130377011.05,3056893982.63,2924624531.45,2939321137.14,2851141503.03,2836444897.34,2821748291.65,2762961868.91,2807051685.97,2792355080.28,2821748291.65,2895231320.08,2851141503.03,2924624531.45,2924624531.45,0.00
SPCL,Fuel & Power,18694.00,18888.00,19290.00,19371.00,19210.00,18920.00,18791.00,18791.00,18533.00,18646.00,18646.00,18292.00,18550.00,18566.00,18356.00,18276.00,18228.00,18179.00,18195.00,18244.00,18147.00,17873.00,17358.00,16987656192.69,16407982616.45,16053737653.19,16375778528.88,16536798966.72,16472390791.58,16601207141.86,16923248017.55,16681717360.78,16762227579.71,16681717360.78,16617309185.65,16391880572.66,16311370353.74,16118145828.32,16118145828.32,16021533565.62,15683390646.14,15651186558.57,15490166120.73,15715594733.71,15763900865.06,15731696777.50,15957125390.48,15957125390.48,0.00
SPPCL,Fuel & Power,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SQUARETEXT,Textile,12023.00,12211.00,11816.00,11835.00,11873.00,11873.00,11854.00,11835.00,11835.00,11779.00,11685.00,11610.00,11685.00,11628.00,11628.00,11497.00,11610.00,11610.00,11760.00,11704.00,11553.00,11535.00,11553.00,11403044247.07,11365472437.36,11215185198.52,10839467101.41,11027326149.97,10820681196.56,10820681196.56,11064897959.68,10970968435.40,11008540245.11,10689179862.57,10651608052.86,10501320814.02,10482534909.17,10444963099.46,10463749004.31,10426177194.60,10332247670.33,10369819480.04,10369819480.04,10369819480.04,10482534909.17,10388605384.89,10332247670.33,10332247670.33,0.00
SQURPHARMA,Pharmaceuticals,222545.00,222545.00,224314.00,226748.00,225126.00,224314.00,223503.00,224093.00,225347.00,226379.00,225715.00,227559.00,228886.00,233016.00,238399.00,238841.00,246141.00,245699.00,243339.00,242970.00,239136.00,243339.00,241201.00,240389500383.66,241200630599.67,240094543941.47,239504631057.09,239430891946.54,239799587499.28,241126891489.13,243339064805.54,241421847931.31,240684456825.84,239652109278.18,238840979062.17,238619761730.52,237292457740.68,235891414640.28,234342893318.79,230287242238.70,227780112480.10,232056980891.83,231024633344.17,233089328439.49,234047936876.60,233163067550.04,233974197766.05,233974197766.05,0.00
STANCERAM,Ceramic,851.00,863.00,875.00,864.00,862.00,848.00,844.00,839.00,848.00,838.00,844.00,837.00,845.00,844.00,846.00,842.00,829.00,835.00,837.00,862.00,858.00,865.00,869.00,842727186.00,858232746.00,837300240.00,840401352.00,845053020.00,828772182.00,845828298.00,869861916.00,871412472.00,866760804.00,870637194.00,858232746.00,851255244.00,862109136.00,855906912.00,893120256.00,912502206.00,925681932.00,921805542.00,904749426.00,921030264.00,921805542.00,906299982.00,888468588.00,888468588.00,0.00
STANDARINS,General Insurance,1048.00,1077.00,1052.00,1063.00,1048.00,1059.00,1052.00,1045.00,1056.00,1052.00,1077.00,1056.00,1106.00,1116.00,1141.00,1138.00,1131.00,1113.00,1081.00,1113.00,1106.00,1113.00,1091.00,1094938722.11,1080625797.64,1062734642.05,1069891104.28,1084204028.75,1087782259.87,1098516953.23,1109251646.58,1080625797.64,1080625797.64,1080625797.64,1066312873.16,1055578179.81,1044843486.46,1034108793.10,1051999948.69,1019795868.63,1030530561.98,1016217637.51,1037687024.22,1091360490.99,1134299264.41,1148612188.88,1155768651.11,1155768651.11,0.00
STANDBANKL,Bank,12352.00,12352.00,12352.00,12431.00,12511.00,12431.00,12352.00,12352.00,12352.00,12352.00,12273.00,12115.00,12115.00,11798.00,11719.00,11560.00,11640.00,11560.00,11640.00,11798.00,11719.00,11640.00,11640.00,11560382629.42,11560382629.42,11243659817.66,10847756302.95,11006117708.83,10926937005.89,11085298411.77,11402021223.54,11164479114.71,10926937005.89,10926937005.89,10847756302.95,10768575600.01,10689394897.07,10610214194.13,10689394897.07,10610214194.13,10451852788.24,10293491382.36,10214310679.42,10214310679.42,10293491382.36,10293491382.36,10214310679.42,10214310679.42,0.00
STYLECRAFT,Textile,1437.00,1403.00,1437.00,1497.00,1477.00,1467.00,1427.00,1439.00,1431.00,1429.00,1411.00,1398.00,1414.00,1414.00,1413.00,1418.00,1406.00,1409.00,1415.00,1402.00,1381.00,1383.00,1368.00,1331451000.00,1324917000.00,1296504000.00,1301949000.00,1309077000.00,1307988000.00,1311750000.00,1341549000.00,1331946000.00,1323729000.00,1332342000.00,1327788000.00,1364418000.00,1380060000.00,1388673000.00,1372932000.00,1349667000.00,1331550000.00,1323828000.00,1325610000.00,1340658000.00,1347885000.00,1343034000.00,1351152000.00,1351152000.00,0.00
SUMITPOWER,Fuel & Power,38337.00,38550.00,38444.00,39405.00,38657.00,38871.00,38657.00,38550.00,38444.00,38230.00,38123.00,37910.00,38550.00,38230.00,37910.00,38016.00,38016.00,38123.00,38871.00,38657.00,38871.00,39298.00,39191.00,38870742254.25,38977530007.69,38443591240.46,38657166747.35,38657166747.35,38550378993.91,38763954500.80,38977530007.69,38443591240.46,38443591240.46,38336803487.02,38123227980.13,37589289212.90,37589289212.90,37375713706.01,37802864719.79,38657166747.35,38336803487.02,38336803487.02,38230015733.57,38230015733.57,38230015733.57,38230015733.57,38230015733.57,38230015733.57,0.00
SUNLIFEINS,Life Insurance,1039.00,1039.00,1039.00,1052.00,1052.00,1048.00,1048.00,1048.00,1060.00,1060.00,1077.00,1064.00,1048.00,1052.00,1069.00,1073.00,1073.00,1128.00,1128.00,1144.00,1132.00,1128.00,1102.00,1068613560.00,1055992140.00,1034956440.00,1022335020.00,1047577860.00,1051785000.00,1064406420.00,1110684960.00,1110684960.00,1102270680.00,1102270680.00,1043370720.00,1047577860.00,1043370720.00,1039163580.00,1034956440.00,1022335020.00,1022335020.00,1039163580.00,1047577860.00,1047577860.00,1009713600.00,1026542160.00,1022335020.00,1022335020.00,0.00
TAKAFULINS,General Insurance,940.00,940.00,959.00,963.00,948.00,948.00,955.00,940.00,948.00,936.00,940.00,951.00,951.00,948.00,948.00,948.00,1020.00,1020.00,1004.00,959.00,959.00,997.00,1046.00,1049892593.75,1065053497.63,1015780560.02,1023361011.96,1019570785.99,1008200108.08,1000619656.14,1042312141.81,1023361011.96,1027151237.93,1019570785.99,1030941463.90,1011990334.05,981668526.29,1027151237.93,1023361011.96,1004409882.11,970297848.37,985458752.26,981668526.29,985458752.26,962717396.43,985458752.26,977878300.31,977878300.31,0.00
TALLUSPIN,Textile,867.00,867.00,893.00,893.00,911.00,929.00,929.00,929.00,929.00,929.00,965.00,965.00,965.00,965.00,1009.00,1027.00,992.00,992.00,983.00,983.00,956.00,947.00,956.00,929087921.02,946954996.42,902287307.91,911220845.61,929087921.02,929087921.02,938021458.72,991622684.93,1009489760.34,1072024524.25,1063090986.55,1027356835.74,1000556222.64,1018423298.04,1018423298.04,1009489760.34,973755609.53,973755609.53,964822071.83,964822071.83,982689147.23,973755609.53,964822071.83,955888534.12,955888534.12,0.00
TBL,Pharmaceuticals,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TITASGAS,Fuel & Power,43724.00,44020.00,44020.00,44416.00,44812.00,44317.00,43823.00,43724.00,43526.00,43427.00,43031.00,42635.00,43823.00,43328.00,43229.00,43724.00,43427.00,43823.00,44020.00,43921.00,43427.00,43031.00,43031.00,42536538844.80,42338694478.08,41646239194.56,41547317011.20,41349472644.48,41646239194.56,41646239194.56,42140850111.36,42833305394.88,42338694478.08,42536538844.80,42338694478.08,42041927928.00,41646239194.56,41646239194.56,41745161377.92,41547317011.20,41448394827.84,41448394827.84,41349472644.48,41547317011.20,41547317011.20,41448394827.84,41349472644.48,41349472644.48,0.00
TOSRIFA,Textile,1611.00,1592.00,1592.00,1586.00,1586.00,1567.00,1573.00,1573.00,1554.00,1548.00,1529.00,1516.00,1529.00,1529.00,1522.00,1522.00,1529.00,1522.00,1516.00,1510.00,1472.00,1478.00,1453.00,1421291700.00,1421291700.00,1370756884.00,1377073736.00,1370756884.00,1364440032.00,1377073736.00,1414974848.00,1414974848.00,1421291700.00,1421291700.00,1440242256.00,1396024292.00,1370756884.00,1370756884.00,1383390588.00,1370756884.00,1358123180.00,1364440032.00,1358123180.00,1370756884.00,1370756884.00,1364440032.00,1370756884.00,1370756884.00,0.00
TRUSTB1MF,Mutual Fund,1991.00,1961.00,1961.00,1961.00,1931.00,1931.00,1931.00,1931.00,1931.00,1931.00,1901.00,1872.00,1872.00,1901.00,1872.00,1901.00,1901.00,1901.00,1901.00,1901.00,1872.00,1901.00,1901.00,1901484732.50,1871774033.56,1842063334.61,1812352635.67,1871774033.56,1871774033.56,1842063334.61,1901484732.50,1871774033.56,1901484732.50,1871774033.56,1871774033.56,1871774033.56,1842063334.61,1842063334.61,1842063334.61,1812352635.67,1812352635.67,1812352635.67,1812352635.67,1842063334.61,1842063334.61,1871774033.56,1871774033.56,1871774033.56,0.00
TRUSTBANK,Bank,23727.00,23950.00,23950.00,24005.00,23727.00,23448.00,23114.00,22836.00,22891.00,22780.00,22279.00,21666.00,22334.00,21944.00,22390.00,22279.00,22836.00,22724.00,22390.00,22390.00,21833.00,21889.00,21889.00,21220414428.84,21109021177.25,20217875164.49,20774841422.46,21721684061.02,21944470564.21,22334346944.79,23058403080.16,23336886209.14,23448279460.74,23559672712.33,23336886209.14,22724223325.37,22947009828.56,23058403080.16,23058403080.16,22612830073.78,22501436822.18,22445740196.38,22445740196.38,22724223325.37,22779919951.17,22334346944.79,22668526699.57,22668526699.57,0.00
TUNGHAI,Textile,1088.00,1013.00,1088.00,1067.00,1077.00,1056.00,1056.00,1045.00,1045.00,1056.00,1045.00,1013.00,1035.00,1045.00,1035.00,1056.00,1045.00,1045.00,1045.00,1035.00,1013.00,1013.00,1013.00,981207876.00,991873179.00,959877270.00,949211967.00,959877270.00,959877270.00,981207876.00,981207876.00,1002538482.00,1098526209.00,1151852724.00,1130522118.00,1087860906.00,1077195603.00,1077195603.00,1066530300.00,1055864997.00,1034534391.00,1034534391.00,1023869088.00,1034534391.00,1034534391.00,1013203785.00,1002538482.00,1002538482.00,0.00
UCB,Bank,24877.00,24667.00,24456.00,24667.00,24456.00,24245.00,23823.00,23402.00,22664.00,22558.00,22031.00,21926.00,22242.00,22348.00,22875.00,22664.00,22558.00,22453.00,22875.00,23296.00,23191.00,22980.00,22769.00,22980056431.01,22874643328.11,22242164710.75,22136751607.85,22452990916.54,22347577813.64,22136751607.85,22874643328.11,22980056431.01,22663817122.32,23085469533.90,22558404019.43,22136751607.85,22347577813.64,22136751607.85,22031338504.96,21820512299.17,21820512299.17,21715099196.27,21820512299.17,21820512299.17,21609686093.38,21609686093.38,21609686093.38,21609686093.38,0.00
